w		I	2		spółgłoska wargowo-zębowa, dźwięczna, twarda	
w		I	3		litera oznaczająca w numeracji porządkowej: dwudziesty czwarty	
w zamian					dając lub otrzymując jakąś rzecz za inną	
wahanie			1		niepewność, wątpliwości, brak zdecydowania	
wahanie			2		zmienność zjawisk zamykająca się w określonych granicach	
walka			1		starcie uzbrojonych grup, oddziałów, zorganizowane działanie sił zbrojnych w celu pokonania przeciwnika	
walka			2		zmaganie się pojedynczych przeciwników lub zespołów w sporcie; też: konkretna rozgrywka, mecz	
walka			3		działanie mające na celu usunięcie czegoś	
walka			4		zmaganie się ze stanem swojego ciała, ducha lub umysłu	
walka			5		działanie mające na celu zdobycie, odzyskanie kogoś lub czegoś	
walka			6		ścieranie się sprzecznych interesów, poglądów	
warstwa			1		pewna ilość czegoś tworząca jednolitą płaszczyznę na powierzchni lub między czymś a czymś	
warstwa			2		składniki jakiejś rzeczy lub jakiegoś zjawiska, stanowiące pewną całość	
warstwa			3		grupa społeczna jednolita pod jakimś względem	
warstwa			4		nagromadzenie osadu i skał osadowych w kształcie płaskiej płyty	
warunek			1		czynnik, od którego uzależnione jest istnienie lub zajście czegoś	
warunek			2		zastrzeżenie w umowie, od którego spełnienia zależy zrealizowanie czegoś	
warunek			3		we wnioskowaniu implikacyjnym: stan rzeczy, który musi zajść, aby mógł zaistnieć inny stan rzeczy	
wciąż			1		cały czas przez jakiś okres	
wciąż			2		raz po raz	
wcześnie			1		rano	
wcześnie			2		w odpowiednim czasie	
wcześnie			3		dawno temu, w początkowym okresie trwania czegoś	
wcześnie			4		na początku spodziewanego okresu lub przed właściwą porą	
wcześnie			5		„wcześniej” przed upływem jakiegoś określonego czasu, przed jakimś innym wydarzeniem	
wcześnie			6		„wcześniej” uprzednio, poprzednio, dawniej	
wcześnie			7		„najwcześniej” nie wcześniej niż ...	
wczoraj		I	1		w dniu poprzedzającym dzień dzisiejszy	
wczoraj		I	2		w niedalekiej przeszłości	
wczoraj		II	1		dzień wczorajszy	
wczoraj		II	2		niedawna przeszłość	
wczorajszy			1		dotyczący dnia poprzedzającego dzień dzisiejszy	
wczorajszy			2		niedawno miniony	
wczorajszy			3		niedostosowany do współczesnych wymogów	
wczorajszy			4		taki, który poprzedniego dnia pił alkohol i źle się czuje	
weryfikacja			1		sprawdzenie prawdziwości, przydatności lub prawidłowości czegoś	
weryfikacja			2		ocena pracownika i sprawdzenie jego przydatności na danym stanowisku	
wewnątrz		II	1		w granicach zamkniętej przestrzeni lub w obrębie jakiejś grupy	
wewnątrz		II	2		w psychice człowieka	
wiadomość					nowa informacja o czymś	
wiara			1		określona religia lub wyznanie; też: przekonanie o istnieniu Boga	
wiara			2		przekonanie, że coś jest słuszne, prawdziwe, wartościowe lub że coś się spełni	
wiara			3		przeświadczenie, że istnieją istoty lub zjawiska nadprzyrodzone	
wiara			4		grupa ludzi zżytych ze sobą	
wiara			5		wierność komuś lub czemuś	
wiedza			1		ogół wiadomości zdobytych dzięki badaniom, uczeniu się itp.; też: zasób informacji z jakiejś dziedziny	
wiedza			2		znajomość czegoś	
wiele			1		wielka liczba, ilość czegoś lub kogoś	
wiele			2		w dużym stopniu, zakresie	Wiele się u was zmieniło.
wielekroć					wiele razy	
wielki			1		znaczny pod względem rozmiarów, liczby, ilości lub wartości	
wielki			2		przewyższający inne rzeczy lub zjawiska pod względem siły, intensywności lub jakości	
wielki			3		mający duże znaczenie	
wielki			4		o człowieku: znacznie przewyższający swymi zdolnościami, umysłem, zasługami itp. innych ludzi	
wielki			5		przydomek nadawany wybitnym władcom, wodzom	
wielkość			1		długość, szerokość i wysokość lub głębokość czegoś materialnego	
wielkość			2		cecha tego, co odznacza się dużymi rozmiarami lub wielkim nasileniem	
wielkość			3		cechy umysłu, charakteru wznoszące kogoś ponad przeciętny poziom; też: osoba nieprzeciętna	
wielkość			4		właściwość ciał fizycznych lub zjawisk, którą można mierzyć	
wielokroć					zobacz „wielekroć” 	
wilkom					okazały puchar z pokrywą, używany w XVI–XVIII w. do picia piwa podczas uroczystości cechowych	
wina			1		czyn naruszający normy postępowania	
wina			2		odpowiedzialność za zły czyn	
wina			3		przyczyna, powód czegoś złego	
wio					zawołanie mające pobudzić zwierzę w zaprzęgu do ruszenia z miejsca lub do szybszego biegu	
wiwat		I			reakcja w formie okrzyku na czyjąś cześć	
wiwat		II			okrzyk wznoszony na czyjąś cześć albo na cześć czegoś	
wizja			1		obraz pojawiający się w czyjejś wyobraźni pod wpływem natchnienia, szaleństwa, wysokiej gorączki lub środków odurzających	
wizja			2		czyjeś wyobrażenie jakichś zdarzeń mających zajść w przyszłości, zwykle przedstawiane w książce lub w filmie	
wizja			3		ogół sygnałów tworzących obraz, przesyłanych od nadajnika do odbiornika; też: obraz na ekranie telewizora	
większość					większa liczebnie część danej grupy rzeczy, zjawisk lub osób; rzadziej: większa rozmiarami część czegoś	
wkoło		II			zobacz „wokół II” 	
wkrótce					niedługo	
wnet					w krótkim czasie po czymś	
wniosek			1		projekt przedstawiony do rozważenia i decyzji	
wniosek			2		wynik rozumowania; też w logice: twierdzenie wyprowadzone ze zdań uznanych za prawdziwe	
wniosek			3		prośba skierowana do odpowiednich władz dotycząca załatwienia jakiejś sprawy	
wniwecz					całkiem, zupełnie	
wokoło		II			zobacz „wokół II” 	
wokół		II	1		ze wszystkich stron miejsca lub we wszystkie strony z miejsca położonego w środku	Wokół szalała burza.
wokół		II	2		w otoczeniu, w środowisku	Wszystkim wokół opowiada o swoich chorobach.
wola			1		zdolność psychiczna człowieka do świadomego i celowego regulowania swego postępowania	
wola			2		to, czego ktoś chce, co ktoś postanowił	
won		II			jednostka monetarna w Korei Południowej i Północnej	
wpierw			1		w pierwszej kolejności	
wpierw			2		uprzednio	
wpis			1		tekst wpisany odręcznie do pamiętnika lub księgi pamiątkowej	
wpis			2		opłata wnoszona przy zapisywaniu się do jakiegoś stowarzyszenia, na kurs itp.	
wpis			3		zarejestrowanie kogoś, czegoś w księdze urzędowej; też: notatka poświadczająca taką rejestrację	
wpis			4		zobacz „post II” 	
wprawdzie					składnik spójnika złożonego „wprawdzie..., ale (jednak, lecz)...” łączącego dwa zdania lub inne wyrażenia, komunikującego, że treść jednego z nich jest niezgodna z tym, co można wywnioskować z treści drugiego	
wprost		II			otwarcie, bezpośrednio	
wprzód					najpierw, uprzednio	
wpół			1		w połowie, na połowę	
wpół			2		częściowo	
wpław					płynąc bezpośrednio w wodzie	
wraz			1		wspólnie z kimś innym	
wraz			2		wtedy, kiedy zachodzi drugie zdarzenie	
wraz			3		łącznie z czymś, co należy do większej całości	
wrażenie			1		stan psychiczny, reakcja psychiczna wywołane jakimś bodźcem	
wrażenie			2		przeżycie, zwłaszcza silne	
wrażenie			3		uświadomiona reakcja narządu zmysłowego na bodziec zewnętrzny	
wręcz		II			otwarcie, bezpośrednio	
wskazówka			1		część przyrządu pomiarowego, której położenie określa miarę mierzonej wielkości	
wskazówka			2		zobacz „wskaźnik”  w znaczeniu 2	
wskazówka			3		pouczenie dotyczące postępowania	
wskazówka			4		informacja o czymś	
wskazówka			5		oznaka czegoś	
wskroś					przez całą długość, szerokość, wysokość lub czyniąc otwór z obu stron	
wspomnienie			1		obraz przeszłości wywołany w pamięci; też: pamięć o tym, co było	
wspomnienie			2		przedmiot, znak itp. przypominający przeszłość	
wspomnienie			3		napomknięcie o czymś	
wspomnienie			4		dzieło literackie, artykuł itp. dotyczące zdarzeń minionych, w których autor uczestniczył, lub osób, które znał	
wspólnik			1		osoba biorąca wspólnie z kimś udział w jakimś przedsięwzięciu	
wspólnik			2		osoba wnosząca swój kapitał do spółki i czerpiąca z tego zyski	
wspólny			1		wykonywany lub przeżywany przez wiele osób, razem z innymi	
wspólny			2		należący do wielu osób	
wspólny			3		jednakowy dla wielu osób	
wstecz			1		w kierunku przeciwnym do kierunku w przód, do kierunku poprzedniego lub właściwego	
wstecz			2		w przeszłość	
wstyd			1		przykre uczucie spowodowane świadomością niewłaściwego postępowania, niewłaściwych słów itp., zwykle połączone z lękiem przed utratą dobrej opinii	
wstyd			2		uczucie onieśmielenia lub skrępowania	
wszerz					przez całą szerokość, prostopadle do długości	
wszędy					zobacz „wszędzie” 	
wszędzie			1		w każdym miejscu, w każdej sytuacji	
wszędzie			2		do każdego miejsca, w każdym kierunku	
wtem					nagle, nieoczekiwanie	
wyjazd			1		opuszczenie jakiegoś miejsca, wyruszenie dokądś jakimś środkiem lokomocji	
wyjazd			2		podróż dokądś	
wyjazd			3		miejsce, przez które wyjeżdża się skądś	
wyjaśnienie			1		uwagi wyjaśniające rzecz niezrozumiałą	
wyjaśnienie			2		usprawiedliwienie, umotywowanie czegoś	
wyjątkowo			1		w sposób szczególny, niepowtarzalny	
wyjątkowo			2		bardzo rzadko	
wykonanie					sposób zrobienia czegoś	
wymaganie					warunek lub zespół warunków, którym ktoś lub coś musi odpowiadać	
wymóg					warunek lub zespół warunków, którym ktoś lub coś musi odpowiadać	
wyobrażenie			1		wywołany w świadomości obraz przedmiotu, osoby lub sytuacji, opierający się na uprzednio poczynionych spostrzeżeniach i fantazji	
wyobrażenie			2		pogląd o czymś	
wyobrażenie			3		obraz, podobizna	
wypowiedź					ustne lub pisemne zabranie głosu w jakiejś sprawie	
wysokość			1		wymiar czegoś liczony od podstawy w górę	
wysokość			2		odległość od jakiegoś punktu do punktu znajdującego się w górze; też: miejsce położone wysoko	
wysokość			3		wielkość lub natężenie czegoś	
wysokość			4		właściwość dźwięku zależna od częstotliwości drgań	
wysokość			5		w figurach i bryłach geometrycznych: odległość podstawy od wierzchołka figury lub od przeciwległego boku wielościanu	
wysokość			6		kąt między kierunkiem do ciała niebieskiego a płaszczyzną horyzontu	
wyznanie			1		wypowiedź, w której ktoś coś wyznaje	
wyznanie			2		religia wyznawana przez jakąś grupę ludzi	
wzajemny					dokonywany lub okazywany nawzajem przez obie strony	
wzdłuż		II			równolegle do dłuższego boku	
względnie			1		do pewnego stopnia, w jakichś przyjętych granicach	
względnie			2		dość dobrze	
wzwyż					w górę, do góry, wyżej	
wątpliwość			1		niepewność co do prawdziwości jakichś słów, słuszności rozstrzygnięć, postępowania itp.	
wątpliwość			2		cecha tego, co jest wątpliwe	
własny			1		będący przedmiotem czyjegoś wyłącznego posiadania	
własny			2		taki, w którym ktoś, o kim mowa, sam brał (bierze) udział, którym się posługuje, którego jest sprawcą itp.	
własny			3		związany z tym, o kim mowa, więzami pokrewieństwa, przyjaźni, środowiskiem społecznym itp.	
własny			4		właściwy tylko temu, o kim mowa	
właściwość			1		to, co jest charakterystyczne dla danej osoby lub rzeczy	
właściwość			2		cecha tego, co właściwe, odpowiednie	
właściwość			3		zakres spraw, które podlegają określonemu organowi państwowemu	
x			1		litera oznaczająca spółgłoskę „x”, odpowiadającą połączeniu głosek „ks”	
x			2		litera oznaczająca w numeracji porządkowej: dwudziesty piąty	
x			3		określenie osoby, której danych się nie zna lub nie chce się ujawniać, albo określenie czegoś bliżej niesprecyzowanego	
x			4		znak niewiadomej lub zmiennej funkcji	
y			1		litera nazywana „igrek” lub „ipsylon”, odpowiadająca samogłosce „y” lub w niektórych wyrazach obcych w nagłosie przed samogłoską – spółgłosce „j”	
y			2		samogłoska ustna	
y			3		litera oznaczająca w numeracji porządkowej: dwudziesty szósty	
y			4		określenie osoby, której danych się nie zna lub nie chce się ujawniać, albo określenie czegoś bliżej niesprecyzowanego	
y			5		znak niewiadomej lub zmiennej funkcji	
z		I	1		litera oznaczająca spółgłoskę „z”	
z		I	2		spółgłoska przedniojęzykowo-zębowa, dźwięczna, twarda	
z		I	3		litera oznaczająca w numeracji porządkowej: dwudziesty siódmy	
z		I	4		określenie osoby, której danych się nie zna lub nie chce się ujawniać	
z		I	5		znak niewiadomej lub zmiennej funkcji	
z oddali					ze znacznej odległości	
z przeciwka		I			z kierunku, w którym mówiący jest zwrócony	
z przeciwka		II			znajdujący się lub mieszkający naprzeciw kogoś	
z ukosa					zobacz „ukosem” 	
zachowanie					sposób, w jaki zachowują się ludzie lub zwierzęta	
zadość					tyle, ile trzeba, by zadowolić kogoś	
zagadka			1		pytanie sformułowane tak, że odpowiedzi można się domyślić z jego treści; też: rebus lub inna łamigłówka	
zagadka			2		coś tajemniczego, co próbujemy wyjaśnić lub zrozumieć	
zakaz					zarządzenie lub polecenie zabraniające czegoś	
zakład			1		przedsiębiorstwo lub jego część produkująca coś lub świadcząca jakieś usługi	
zakład			2		instytucja naukowa, społeczna, kulturalna, lecznicza itp.; też: jednostka organizacyjna takiej instytucji	
zakład			3		umowa zawarta między osobami mającymi odmienne zdania, określająca, co ma zrobić osoba myląca się	
zakład			4		stawianie jakiejś sumy pieniędzy na przewidywany wynik meczu, gonitwy itp.	
zakład			5		podwinięty brzeg czegoś	
zamiar					to, co ktoś zamierza zrobić	
zanadto					bardziej lub więcej, niżby należało	
zapytanie					oficjalnie zadawane pytanie	
zarazem					jednocześnie	
zarzut					to, co się komuś zarzuca	
zarówno					składnik spójnika złożonego „zarówno ..., jak (i, też) ...” komunikującego, że cechy lub stany rzeczy charakteryzowane przez dwa zdania lub składniki zdań odnoszą się do tego samego przedmiotu lub faktu	Artysta zarówno maluje, jak i rzeźbi.
zasada			1		prawo rządzące jakimiś procesami, zjawiskami; też: formuła wyjaśniająca to prawo	
zasada			2		norma postępowania	
zasada			3		ustalony na mocy jakiegoś przepisu lub zwyczaju sposób postępowania w danych okolicznościach	
zasada			4		podstawa funkcjonowania lub konstrukcji czegoś	
zasada			5		związek chemiczny o właściwościach przeciwnych do kwasów i w reakcjach z nimi tworzący sole	
zawczasu					wcześniej	
zawiadomienie					dokument lub list zawiadamiający o czymś	
zawsze		I	1		za każdym razem	
zawsze		I	2		przez cały czas, który się pamięta	
zazwyczaj					w większości przypadków	
zaświadczenie					dokument stwierdzający coś	
zbyt		I			sprzedaż lub możliwość sprzedaży	
zbyt		II			w sposób przekraczający czyjeś oczekiwania lub możliwości kogoś lub czegoś	
zdanie			1		myśl wyrażona słowami	
zdanie			2		opinia o kimś lub czymś	
zdanie			3		zespół wyrazów powiązanych zależnościami gramatycznymi i zawierający orzeczenie	
